categoria,review
-1,"Boa tarde, tá um lixo este aplicativo. Nada do que foi divulgado na TV funciona. Falar com o gerente no chat então esquece sai de um banco achando ruim e o que era ruim ficou pior"
-1,"Após a atualização o aplicativo parou , entrei em contato com o suporte e atendeu uma mulher a qual parecia uma máquina perguntado sem parar agência e conta....os bancos são as instituições que mais lucram nesse pais de m%$#@$... E que a mais desrespeita o cliente oferecendo um mal atendimento de primeira categoria haja vista as filas intermináveis e caixas eletrônicos difíceis de operar , isso quando não está com defeito.....senhas e mais senhas pra que? Pra proteger a instituição claro."
-1,Pode até ser bom mas no momento não tenho certeza não tenho acesso a minhas transações e nem vejo minha fatura tá difícil. Já liguei e nada. Até o app ourocard não entro por não ser correntista.fica mandando autênticar sei lá o que.
-1,"Esse aplicativo não tem mais o CODEC, não consigo vincular a minha conta e desbloquear no caixa eletrônico, pois não tem o CODEC, resumindo, ficou uma bosta"
-1,"A nova atualização está horrível, o aplicativo não é nada funcional, além de estar cheio de bugs. Sem condições."
-1,"O aplicativo mostra seu saldo positivo,agora o saldo devedor não !!Então o cliente fica sem controle do débito!!!Muito chateado."
-1,"não sei pra wue criaram este aplicativo,pedi um cartão e toda hora fica pedindo comprovante de residência se nao querem aprovar o cartão então que avise ,por que ta chato fica toda hora mandando comprovando,falta de respeito com o consumidor!!!!!!"
-1,péssimo....horrível....ridículo
-1,"é confuso, dificil achar o item fale com o gerente ou não tem mais peogramas tem que ser práticos"
-1,Pede 8 digitos porq? Que merdaa!!
-1,Tá uma bosta. Travando direto
-1,"Te robam 10% por vc colocar dinheiro na sua conta fácil, bando de ladrão!! Brasil, Brasil, Brasil por ser um país maravilhoso os ratos aproveitam de vc Brasil!! Movimenta meu dinheiro ainda tenho que pagar por isso? Ah só mais uma coisa, o atendimento físico no banco do Brasil é péssimo. Tive duas experiência e não foi nada bom! Só te trata bem se tu tiver pinta de magnata fora isso a ignorância toma conta. #vaifalir"
-1,"A autenticação biométrica é um saco. Se não funcionar na primeira tentativa ele já vai pedindo a senha e desabilita o login por biometria. Isso dá primeira vez passa, mas pra usar o tempo todo não dá. O que custa fazer várias tentativas de leitura biométrica? Decepcionado"
-1,pessimo. só vive no erro S503 pode nem vê o saldo é nem fatura. Não dá para mudar a data de validade da fatura. No Santander consegui.
-1,Trava o tempo todo e o visual eh ruim
-1,"não gostei da nova atualização. me deixou confusa, difícil de achar as transferências salvas"
-1,"Agencia 1216 gerente faz pouco caso, mal educada, so liga se ficar algo em atraso. Conta Cancelada"
-1,"Depois da última atualização ficou horrível, demora muito pra carregar, sendo que ele não está mais autorizando meu smartphone a fazer transações. Espero que arrumem logo!!"
-1,Gente devolve a versão anterior que essa é ao merece nenhuma estrela. Um aplicativo muito ruim em todos os sentidos😡😡😡😡😡
-1,"apesar da nova interface ser ótima, o aplicativo tem dado erro atrás de erro!!! vários comandos que tentei acessar não consegui! precisa de muitos ajustes."
-1,horrível so travando!!
-1,Senha da Internet bloqueou do nada... Horrível graças a Deus tenho conta no Bradesco também... Aplicativo muito superior
-1,"Todo início de mês é horrível pra acessar o app. Todo mês se repete com várias pessoas, e nunca resolveram isso"
-1,"O leitor do código de barras falha seguido e encerra o APP; preciso ficar colocando meus dados toda vez que vou entrar, não está aparecendo mais lançamentos a debitar na minha conta como aparecia antes, de forma que não consigo acompanhar minhas contas. Espero que façam ajustes, pois está bem ruim."
-1,Vou dar só duas pq depois da ultima atualização ficou muito ruim pra entrar demora muito quando arrumarem dou mais estrelas
-1,"Tem um bug muito chato no ícone, você lê todas as mensagens, mas fica como se 1 não estivesse lida. Consertem isso!"
-1,"Ruim porque não dar pra fazer empréstimo não consigo,o cartão que mandaram pra mim não tem saldo pra compras e pra completar estão me cobrando uma taxa sem fazer uso de nada"
-1,"Depois da última atualização, não consigo fazer nada. Fica reinicializando toda hora. Ficou horrível"
-1,Nao consigo entrar no app só da erro muito chateado
-1,Atualizou ficou horrível! Não consigo ver a conta só depois de algumas vezes
-1,muito ruim..não resolve quase nada de util pelo...insatisfeita
-1,Não consigo pagar mais nada pelo aplicativo pede um número de telefone já cadastrei mas não libera o acesso está horrível ficar sem a comodidade de pagar de onde eu estiver.
-1,Resolvam o problema deste App ! Está horrível! Não consigo nem acessar minha conta.
-1,Muito útil. O contra é que é um pouco lento e as vezes da erro ao entrar.
-1,bom..! ate aparecer o erro 805/893....fica refem do sistema....e comeca os transtornos..
-1,"não sei mais o que fazer , ainda não chamaram para assinar. Irei ter que desistir por causa da demora para assinatura de um contrato."
-1,"a agência sempre fala para esperar, mas já faz 6 meses que eu e os clientes estão esperando e nada de assinar o contrato."
-1,"Fui 4 vezes na agência ano passado, perdi a tarde toda e não resolveram. Não tenho como ir mais na agência."
-1,Já  reclamei  na Agência  varias vezes  sem sucesso.  os telefones  que são  fornecidos que  Demoram  demais para atender. 
-1,Eu estou na India e nao tenho como contestar nada
-1,"Ja fiz uma reclamação no Reclame aqui. Vou ter que entrar com uma acao contra o banco? Nao consigo contato, ninguem me atende."
-1,Estou fora do Brasil sendo muito prejudicada.
-1,Muito ruim
-1,irei fazer portabilidade pra caixa econômica federal e não quero mas nada com esse banco ok
-1,"É o seguinte, moro no exterior e não dá para voltar no Brasil para levar os documentos outra vez à agência, isso é inadmissível. É crime!  Dêem um jeito , se o meu caso não for solucionado o mais breve possível irei cancelar a minha conta e abrirei em outro banco! Se não resolverem, fecharei a minha conta e irei para outro banco."
-1,voces vao me atender ou vou ter que troca de banco? Vou abrir uma reclamacao no procon para voces
-1,voces nao vao me dar uma resposta?
-1,"Estou ate agora, vou abrir uma reclamacao no consumidor.gov"
-1,Inútil
-1,#bancodobrasil faz o mesmo que qualquer outro banco. Abusa de seus correntistas pra satistafer seus acionistas de merda.
-1,"Tentei fazer isso, mas recebo mensagem que é um serviço só para correntistas. Prá que ser cliente há 16 anos, né, se o banco pisa na bola e vc é que tem que correr atrás. DESCULPA PRÁ NÃO RESOLVEREM O PROBLEMA!"
-1,O Banco do Brasil piorou o atendimento por aqui também
-1,"BB, é assim que tratam uma cliente de 16 anos?! Obrigada por nada!"
-1,"Obrigada por nada, BB"
-1,A deixa vou em outro banco
-1,Tanto o site como o app do BB é muito ruim
-1,os agentes de relacionamento não conseguiram ativar eu fui algumas vezes não me recordo datas mais não conseguem e não conseguém saber a razão
-1,"Até hoje eles não entregaram, não sei mais o que fazer"
-1,Preciso de uma resposta. vocês precisam tomar uma providência!!
-1,Gostaria de fazer uma reclamacao
-1,"Fato este que me deixa muito decepcionado com tais abusos cometidos e os consequentes prejuízos causados, de modo que estou refletindo em cancelar minha conta nesta instituição, e e transferir o percebimento de meus proventos e os investimentos para outro banco."
-1,Tenho migrado aos poucos meus investimentos do banco porque estou ficando insatisfeita com os serviços do BB.
-1,Estão quase me vencendo pelo cansaço. Só que neste caso vou desistir do cartão e do banco.
-1,Baita sacanagem isso. Ja tava afim de trocar de banco. Agora nao vejo outra saída.
-1,Banco do Brasil e uma merda ! Vou parar de movimentar aí transferir Bradesco vou deixar só o dinheiro do crédito imobiliário
-1,Quero ver como cancelar. Estou insatisfeito. Não sou criança .. vou sair
-1,Estou insatisfeito com o BB não é de hoje.
-1,Estou muito insatisfeito com os serviços do banco. Penso em encerrar minha conta
-1,Estou pensando  em desistir do banco
-1,"Cansei já , vou abrir uma reclamação no SAC, falta de palavra e respeito!"
-1,"Cara Ieda, estou muito decepcionado com o nosso banco. Talvez a saída seja levar a cobrança para Caixa."
-1,"Caso isso não se resolva nos próximos dias , vou pagar o total da fatura  e cobrar judicialmente o Banco do Brasil o valor cobrado a mais, infelizmente. Mas estou chateado com a situação."
-1,"Como eu já disse, estou decepcionada com o BB e vou procurar outro banco para trabalhar"
-1,"Estou muito insatisfeito com BB, políticas e posturas, procurei outros bancos."
-1,Estou a ponto de fazer queixa na Ouvidoria do Banco. Esse sistema de ligações pra agência é pessimo. Nenhuma!!!!
-1,"Desisto, mas quando encerrar minha conta no BB não digam que não sabem o por que!"
-1,"Desculpe, mas vc não está percebendo como estou insatisfeita com o péssimo serviço no atendimento de minhas reclamações . Parece brincadeira."
-1,"Desculpem-me mas, como cliente, estou muito insatisfeito com esse atendimento do Banco."
-1,"Digo novamente que estou bastante insatisfeita com o Banco do Brasil, que tenho conta há 31 anos."
-1,Ligando pra agência nunca consigo falar. Estou muito insatisfeito com o serviço.
-1,Só pra fuder com minha vida! Vou fechar minha conta nessa merda!
-1,Já estou bem insatisfeito com o BB e me vem isso ainda. Penso em cancelar a conta e migrar para o Itaú.
-1,Completamente insatisfeita com todos os problemas que tive nesta agencia. A ouvidora já foi acionada.
-1,"Enfim, estou muiiittto insatisfeito com o banco, com o tratamento, com as taxas abusivas. Ou melhora, ou vou procurar outra instituição."
-1,"Enfim, o desabafo! Mas estou muito insatisfeito com o Banco do Brasil!"
-1,"Deixar os clientes insatisfeito com promessas enganosas.  Mas não tem problema, já estou buscando outro banco."
-1,"Estou absolutamente contrariada, descontente e insatisfeita com o BB, pois tenho dinheiro na conta e não consigo usá-lo para pagar as contas."
-1,Estou bastante decepcionado e com a vontade de cancelar o cartão e fazer em outra instituição.
-1,Estou bem insatisfeita com o BB e lamento muito
-1,Estou chateada.  Sou cliente a mais de 20 anos e não gostei nada do tratamento recebido ultimamente
-1,Estou decepcionada com o banco
-1,Estou decepcionada com o banco. Vou pensar seriamente sobre a troca de banco.
-1,Estou decepcionada e chateada com o Banco do Brasil.
-1,Estou decepcionado com o banco. Creio que aceitarei  uma das  inúmeras propostas gratuitas que recebi quase diariamente da concorrência.
-1,Estou demais insatisfeito com o BB.... e novamente sem nenhuma explicação ou aviso plausível.
-1,"Estou extremamente decepcionada com os serviços deste banco Estilo!!!!!!!! Nunca precisei dos serviços e quando preciso, acontece isso."
-1,"Estou extremamente decepcionado c o banco, c o atendimento de vcs e com tudo q está acontecendo na minha relação c vcs"
-1,Estou extremamente decepcionado com a forma como o BB vem lidando com os clientes.
-1,Estou extremamente insatisfeita com essa situação.
-1,"Estou ficando decepcionada com o banco,se continuar assim vou mudar de banco."
-1,Estou insatisfeita com a falta de relevancia da minha vontade e pedido
-1,Estou insatisfeito com o BB na demora da resolução.
-1,Estou muito chateada com isso. Por isso vou transferir todo o montante do meu dinheiro para minha agência do Citi onde não tenho dissabores
-1,Estou insatisfeito com o atendimento
-1,Estou irritado e vou entrar em contato com a ouvidoria para informar desse ocorrido
-1,Estou mais do que insatisfeita com o atendimento prestado pela agencia
-1,Estou muito decepcionado com o Banco
-1,Estou muito decepcionado com o Banco do Brasil
-1,Estou muito chateada com o Banco do Brasil
-1,Consequentemente me deixa extremamente insatisfeito com a postura do Banco do Brasil.
-1,Liguei na ouvidoria e abri uma reclamação
-1,Se eu for para outra instituição e aos poucos vou saindo do BB. Vcs vão perder um cliente muito rentável p o banco. Estou insatisfeito e aguardo uma ação efetiva por parte da gerencia
-1,Até o dia 29 irei entrar com uma reclamação no bacen.
-1,"Até que um dia eu resolvi não receber mais meu salário pelo Banco do Brasil. Resolvi, portanto encerrar a conta."
-1,"Bandidos e outra pelo banco que vendeu um seguro que não segura. Enfim, já que fui enganado, recorreu à justiça para garantir meus direitos"
-1,"Porém como não fiz nenhuma autorização hoje mesmo irei até a delegacia fazer um boletim de ocorrência, e procurar um advogado, estou muito insatisfeita"
-1,"Péssimo o atendimento, estou decepcionada com o banco do Brasil, duas horas e ninguém resolve"
-1,Amanhã vou fazer uma reclamação no SUSEP.
-1,"Após solucionado o problema, vou encerrar minha conta no banco."
-1,"Assim solicito que informe o que pode ser feito para que eu possa continuar como cliente no bb, aguardo uma proposta urgente, pois estou pensando em encerrar minha conta neste banco."
-1,Pode estornar o meu salário seus ladroes! Quero a porra do meu dinheiro de volta. Eu não fiz acordo com vcs pra vcs botarem a mão no meu dinheiro.
-1,Pois está pessimo o atendimento bb
-1,"Peço que reveja isto. Todo ano é a mesma coisa. Eu fico irritada e reclamo, reclamo! Por que irritar o cliente?"
-1,"Acabei de registrar uma reclamação no 0800 do BB, se não resolver, vou fazer na ouvidoria, jo Banco Central.."
-1,Acho q vou encerrar a minha conta aí.
-1,Acho que vou ter que entrar na Justiça.
-1,Acionei  a ouvidoria . Será q terei q reclamar outra vez na ouvidoria ???
-1,Acontecer acionarei vcs na Justiça
-1,Acredita..mandei a msg..via sms e n bloqueou..pra q serve isso entao.fiquei puta.fiz uma reclamacão no sac
-1,"Ainda não recebi retorno sobre o meu cadastro, vou abrir uma reclamação"
-1,"Acho que sou mesmo uma cliente indesejada nesse banco, portanto vou sair fora. Essa é a décima vez que eu ameaço de encerrar minha conta por causa de problemas com vcs e nunca faço, mas desta vez não vou deixar barato!!!!"
-1,Acabei de abrir uma reclamação no 0800.
-1,Acabei de abrir reclamação no SAC.
-1,Absurdo isso! Vou encerrar minha conta desse jeito
-1,Devo encerrar minha conta e passar para outro banco.
-1,Se houver problemas vou levar o caso ao Banco Central porque vocês na agência estão me criando sérios problemas.
-1,"A cada dia fico mais satisfeito com o banco, pessimo atendimento, falta de cordialidade e impessoabilidade total, nao consigo reclamar , nem ser atendido, so por educação não vou adgetivar o que eu acho do atendimento."
-1,"Olha vou ser sincera, provavelmente irei pessoalmente no banco para cancelar minha conta. Cansei do banco do Brasil"
-1,"Se continuar essa situação desgastante irei recorrer à justiça, pois, não sou peteca para ficar indo de um lado para o outro."
-1," procurei por duas vezes a agencia para resolver, sem êxito. Agora é com a justiça já que não me deram a minha importância"
-1,Outra coisa que tô puto com vossa instituição. 
-1,"Olha, estou muito insatisfeito com o serviço do banco"
-1,Olha vou te falar a verdade ultimamente estou muito insatisfeito com o atendimento do BB.
-1,Estou muito decepcionado com a postura do BB.
-1,Eu estou insatisfeito e indignado com o atendimento.
-1,"Não vou fazer você perder tempo, mas sinceramente estou profundamente chateada e me sinto humilhada."
-1,Olha tô chateada pensando seriamente em trocar de banco
-1,Cansei de mendigar para aumento de crédito com vocês. Por isso quero migrar para outro
-1,"O Jadir ficou muito nervoso, disse que vai entrar com pedido de perdas e danos morais"
-1,Nunca tive tão insatisfeita com o banco do Brasil
-1,"Ngm atende celular, telefone, não respondem aqui. Que falta de respeito com o cliente. Estou decepcionado com o atendimento."
-1,Se o banco não tem condições de atender com um mínimo de atenção vão  para merda!
-1,Me sinto cada vez mais enganado e frustrado
-1,Me cansei. Perdi a confiança em você como profissional e no BB como instituição
-1,Meu Deus quanta demora.  To super insatisfeita com o atendimento desse Banco.
-1,Mas estou insatisfeita com esta nova postura do banco.... ja tenho utilizado outro banco talvez seja a hora de pensar em mudancas
-1,Mas estou profundamente frustada e chateada.
-1,"Lamentavel seu atendimento !!!!! Eu preciso de (SOLUÇOES) e nao DIFICULDADES, estou registrando uma reclamação na OUVIDORIA e NO BACEN, a respeito do seu PESSIMO atendimento. Quem criou o problema foi vc e o BANCO."
-1,Já estou insatisfeita com o banco a tempos
-1,"Já estou bem insatisfeito. Se passarem a me cobrar tarifa, vou levar meus investimentos para outro banco e encerrar minha conta corrente com o BB, com o qual tenho parceria há mais de 20 anos"
-1,"Irritado, e aos poucos pretendo ir quitando e cancelando."
-1,"Fiquei muito decepcionada com o banco do brasil, possuo conta nesse banco ha mais de 20 anos e vou encerrar e mudar de banco"
-1,Fiquei muito decepcionado com o banco
-1,Fecha essa merda de conta
-1,Fecha essa merda dessa conta
-1,"Eu não posso assinar esta merda. Você só tem me ferrado, Paola, que raio de gerente que você pensa que é?"
-1,Eu tenho motivos reais para estar chateado com o atendimento de vocês. E o único jeito da administração forçar a melhoria do serviço é relatar direto o problema no SAC e na ouvidoria.
-1,Estou muito insatisfeita com o Banco e penso em sair e levar todos os meus produtos.
-1,Estou muito insatisfeita com o serviço pretendo falar com a ouvidoria ou procon caso não me auxiliem
-1,Estou muito insatisfeito com o atendimento. Vou entrar em contato com a ouvidoria do Banco do Brasil para tentar resolver.
-1,Estou muito insatisfeito com o banco
-1,Estou muito insatisfeito com o banco do Brasil.
-1,Estou preocupado e constrangido com o Banco isso é  sacanagem com o cliente!
-1,Liguei na ouvidoria para a reclamação.Pois preciso falar com vc e não consigo.
-1,Vou fazer uma reclamação no SUSEP
-1,Vou fazer uma reclamação na ouvidoria
-1,"Digo, vou formalizar uma reclamação oficial para o banco"
-1,Já estou fazendo as devidas denúncias no Banco Central. Corrijam essa merda Hj!!
-1,Deus do céu não aguento mais esta merda de banco
-1,"Vocês não respondem, não consigo ligar.Essa Porra desse banco tá uma merda.So muda pra pior, não consigo falar com ninguém.porra ,porra."
-1,Se não quiser dar continuidade no processo deixa está merda pra lá. E eu resolvo isso com a ouvidoria quando voltar
-1,PUTA QUE PARIU !!!
-1,Pura que pariu pra essa porra desse Banco. Filhos da puta.
-1,Banquinho de merda
-1,Pq essa merda não tem nada de personalizado. 
-1,Banco de merda
-1,Vai toma no cú de vcs não me obriguem por uma coisa que não quero
-1,Esse sistema que o banco disponibilizou pra mim é  uma merda e se não tiver outra alternativa estou pensando seriamente em sair
-1,"Se esta porra não se resolver hj. Eu vou na agencia sim, mas vai ser para encerrar..."
-1,Vou retirar inclusive o meu pagamento dessa conta para que não haja dinheiro nenhum alimentando essa merda de conta.
-1,"Se eu tiver de entrar em contato com essa PORRA de gerente de novo e for chantageada novamente, vou processar esse banco do caralho"
-1,Vo usar tirar todo meu dinheiro desaa merda de banco
-1,ta muito dificil trabalhar desta forma. A possilidade de vc perderem um cliente é muito grande. Este atendimento digital ficou uma merda.
-1,Vai pra puta que o pario bando de bandido vagabundo
-1,QUE FALTA DE PROFISSIONALISMO E ESSE? QUE TIPO DE PESSOA QUE TRABALHA NESSA MERDA DE BANCO?
-1,VAO CRIAR VERGONHA NESSA CARA. PuTA QUE OS PARIU MESMO
-1,"Uma puta sacanagem essa que o banco fez, estou pensando seriamente em transferir o recebimento do salário para outro banco."
-1,Quero registrar aqui que esse atendimento é uma merda e fui fazer uma reclamação no SAC. 
-1,Que merda de banco. Ao invés de ajudar este BB fica me prejudicando.
-1,Banco de merda e atendimento de merda
-1,vou procurar a justiça  se vc não resolver essa  merda que fez
-1,A porra do limite aumentou de novo sem minha autorizacao. O proximo passo é ação judicial
-1,Favor aumentar o limite para pagamento ou irei CANCELAR minha conta nessa merda de banco!!!!
-1,É nessa hora q agente descobre a merda que fez ao contratar serviços do Bb
-1,"Cara, eu não dou conta de tanta incompetência. Quando acho que essa merda de banco vai melhorar vocês provam que estou enganado."
-1,Que merda e está acho que vou e na polícia talvez resolve
-1,Achei uma puta sacanagem o que fizeram. Vou cancelar tudo. Mais de 400 reais de anuidade é coisa de bandido.
-1,Amanhs mesmo providenciarei o cancelamento da minha conta nessa merda de agencia
-1,Se ele nao liberar para mim vou ligar na ouvidoria vou fazer uma queixa dele porque o atendimento dele esta uma merda
-1,Como eu consigo trabalhar com esta merda de banco???
-1,Fecha essa merda dessa conta
-1,Se eu nao conseguir pagar essa merda de boleto vou processar vcs. Pelamor!
-1,Vou usar cartão do Bradesco pois Banco do Brasil e uma merda !
-1,Irei processar essa merda.
-1,"Assim que estiver aí, vou cancelar essa conta é abrir em algum banco de verdade."
-1,Banco do Brasil e uma merda ! Vou parar de movimentar aí transferir Bradesco.
-1,Eu vou encerrar essa merda dessa conta já que só me trás aborrecimento mesmo.
-1,Ou vcs desbloqueiam de uma vez essa porra ou vou processar o Banco por me impedir do meu direito de usar meus cartoes
-1,"Porque essa merda do Banco não autoriza o pagamento se quem vai pagar sou eu, vou cancelar minha conta e vou migrar para a cef"
-1,Estou extremamente chateado com o BB
-1,Estou muito decepcionada com o atendimento desta agência. Vou ter que encerrar meu relacionamento de anos com o BB.
-1,extremamente chateado com o tratamento do bb
-1,Fico extremamente insatisfeito com a atenção e competência dos fornecedores de serviço desta agência.
-1,"Infelizmente vou ter que contratar um advogado para pedir indenização por danos morais, porque eu estou muito nervosa, aflita, preocupada, desconfiada."
-1,estou decepcionada com o atendimento BB
-1,"decepcionado, chocado e bastante insatisfeito. Estou analisando o que fazer diante de tamanho desdém. Como cliente, independentemente de ser funcionário do Banco Central, não aceito esse tipo de tratamento."
-1,Desistir de esperar.
-1," Estou, insatisfeito. Ao meu ver, acho que já poderia ter a resposta do problema"
-1,estou insatisfeito
-1,Estou perto de desistir devido à demora
-1,"Estou muito insatisfeita, principalmente por não haver recebido comunicação oficial."
-1,10 anos k não tenho problemas e vem vcs com essa merda
-1,Estou insatisfeito com as taxas cobradas
-1,"4. Fato este que me deixa muito decepcionado com tais abusos cometidos e os consequentes prejuízos causados, de modo que estou refletindo em cancelar minha conta nesta instituição, e e transferir o percebimento de meus proventos e os investimentos para outro banco."
-1,Pior agência no sentido de localização e acesso para pessoas de idade como eu! Muito chateado pela falta de respeito
-1,Foram colocando obstáculos o tempo inteiro!!! Cara...estou muito chateado e desapontado
-1,Estou muito insatisfeita com esse banco
-1,Tenho migrado aos poucos meus investimentos do banco porque estou ficando insatisfeita com os serviços do BB.
-1,A única coisa que fiquei muito chateado com vcs foi a indevida cobrança da anuidade
-1,ACHO O FIM DA PICADA EU TER QUE FICAR FAZENDO MALABARISMOS PARA INCLUIR ESSA MERDA EM DÉBITO AUTOMÁTICO.
-1,Absurdo. Devolveram meu cheque sem me consultar. Serviço de merda
-1,Que merda toda é essa?
-1,Acabo de reclamar cobrança indevida de tarifas e vocês cobram de novo?? Estão de sacanagem comigo??
-1,Achei muita sacanagem isso.. não deu pra me preparar
-1,Achei o atendimento pessimo
-1,Achei pessimo dommeu gerente me oferecer exatamente o q posso obter nonsite
-1,Acho que este assunto de talonario de cheque esta se estendendo por muito tempo sem uma solução. Estou decepcionado com o tratamento dado.
-1,Acho uma tremenda sacanagem me tirarem o limite do cheque especial
-1,Acontecimento já estava chateado com o próprio Ailton pela forma como me atendeu pela última vez.
-1,Mega decepcionada
-1,"Adianto a você que estou bastante insatisfeito com o tratamento que o BB vem me dando, sobretudo nesta situação."
-1,Adriana estou muito chateado com esse atendimento pelo celular. 
-1,"Afff...  desisto.   Esse chat nao funciona.   Digito várias vezes o mesmo texto, transmito e ele nao grava."
-1,"Agora estou entendendo porque o SENAI está mudando de banco, deve ser muita gente insatisfeita com esse banco."
-1,"Agora olha minha conta por favor,estou muiiiito chateada"
-1,"Agora que merda isso, vou! Não gostei"
-1,É que estou chateada com o banco e não vi direito
-1,Agora realmente é uma sacanagem! Uma coisa dessas! Vc me desculpe. Impossível.
-1,Fiquei chateada pq recebi a carta apenas hoje. Depois do prazo.
-1,O BB me prejudicou e a Mísia viajando com a família no Peru. Eu faço uma queixa formal? Realmente fiquei irritado e com prejuízo.
-1,Devo dizer que fico cada vez mais insatisfeito com o BB
-1,Apenas fiquei muito irritada e desapontada por cobranças de seguro e anuidade que havia me dito serem isentas.
-1,"Aguardo ressarcimento urgente de 100,00. Estou MUITO INSATISFEITO com esta postura do banco."
-1,"Que porra essa que o banco não me avisou, esta me prejudicando financeiramente, favor providenciar a manhã o mais breve possivel."
-1,"Além disso, de forma alguma ficarei pendurado num telefone procurando informações com menus eletrônicos preparados para fazer o cliente desistir"
-1,Ando muito decepcionado com o atendimento da agência . Ficar uma hora esperando para comprar dólares .
-1,"Andre, ai é muita sacanagem cara, meu cartao é novo, esta apresentando problemas e vcs querem me cobrar uma segunda via"
-1,"André....a muito tempo estou insatisfeito com os serviços prestados pelo BB. Se eu contar pra vc, dá pra escrever um livro....de terror é claro."
-1,Ela tá super insatisfeita com o gerente dela..ia até encerrar a conta no banco do Brasil...
-1,"Ficarei muito bravo com BB, pois nao passaria de patifaria do banco"
-1,"Ao fico chateado Luís pq vcs ficaram dias atrás de mim e prometeram algo. Simulou e na hora da efetivação, a coisa sai diferente."
-1,Então e fica com reflexão estou muito chateado!
-1,Como faço para cancelar meu seguro pois estou muito chateada com o atendimento que me foi prestado hoje.
-1,Atendimento pessimo no 40040001 tentando desde manha e nada
-1,Até o atendente presencial concordou comigo. Fiquei muito insatisfeito pois ficou por isso mesmo
-1,Aí Eu pergunto Sr. Luiz será que  a resposta adequada para um cliente  insatisfeito e dizer que para fechar a conta têm que marcar hora.
-1,BOA TARDE GERENTE ESTOU INSATISFEITO COM OS PROCEDIMENTOS DO CARTÃO o mês passado OUVE um equívoco.
-1,Baita sacanagem
-1,Baita sacanagem com o cliente
-1,Baita sacanagem isso. Um mes para recwber um cartao. Ja tava afim de trocar de banco. Agora nao vejo outra saída.
-1,Banco de merda
-1,Banco do Brasil só pode estar de sacanagem comigo !
-1,Bb . Quero ver como cancelar . Por favor marque uma hora amanhã . Estou insatisfeito. Não sou criança .. vou sair
-1,"Bem, estou muito chateada com o Banco. Isso não é serviço de qualidade. Como bloqueiam o meu cartão para saque nos 24 horas."
-1,"Bem, o transtorno foi criado e, infelizmente, terei que recorrer. Agradeço a atenção, porém, insatisfeito com a instituição por nunca conseguir me ajudar quando acionada."
-1,"Boa Tarde Ana, Estou bem chateada. NINGUÉM ME LIGOU."
-1,"Estou irritada não é com vc, é com a postura do banco. "
-1,Fiquei chateado!
-1,Informo que estou extremamente insatisfeito com o BB.
-1,"Sei que não verá essa mensagem hoje, mas estou desesperada e muito irritada."
-1,Estou muito chateado.
-1,"Gostaria de saber sobre a mudança de número de conta, eu fiquei muito chateada, pois desde que tenho a conta no Banco do Brasil é a mesma a mais de 15 anos"
-1,Transação não foi autorizada. Estou insatisfeito com o BB não é de hoje.
-1,"Estou muito chateado com o banco do Brasil, liberei cartão e já tive que ligar 3 vezes para liberar."
-1,"Até agora nada do estorno dos seguros. Rapaz já estou chateado com essa situação, o prazo q vc me deu já venceu e nada."
-1,Estou chateado com a esta demora em solucionar um problema simples...
-1,Estou muito chateado com o Banco que até o momento não recebi nenhuma posição do meu cartão
-1,Estou um pouco decepcionado pela demora na solução do meu pedido o dotz me fez de bobo só vou ficar sossegado quando este problema for resolvido
-1,Tou muito triste insatisfeita com atendimento do meu banco
-1,"Fico meio decepcionado com a posição do banco, pois não recebi nenhum comunicado sobre o ocorrido."
-1,Estou entrado em contato para relatar uma ocorrência que gerou o protocolo  833831512 e que me deixou muito insatisfeita.
-1,Sou cliente do banco do brasil há mais de 20 anos. Era cliente ouro e fui rebaixada de cat sem nenhuma informação. Fiquei muito chateada com isto. 
-1,Estou muito decepcionada com o sistema do cartao de credito. Não consigo entender o sistema de vcs!!!
-1,"Estive aí na agência hoje, mas o atendimento demorou tanto que eu desistir."
-1,"Boa tarde, estou insatisfeito com a cobrança da tarifa de serviços de minha conta, por favor verifiquem o que pode ser feito."
-1,"Fui na agência e o cartão não estava, mudei toda a minha logística da hora do almoço... Fiquei muito chateada."
-1,Olha só estou bem insatisfeita com toda essa situação.
-1,Não gostei desse atendimento. Demora muito . Insatisfeita...
-1,Estou muito decepcionado com o serviço do BB.
-1,"Bom agendarmos, pois já desistir .Estou indo embora atendimento lento."
-1,"Meu cartão novamente deu problema quando fui usa-lo no exterior. E agora to com ele bloqueado aqui e ainda a conta da internet tambem. To ficando muito chateada com isso. Toda vez que viajo, desbloqueio mas nao esta adiantando."
-1,"Estou muito insatisfeito com os serviços do banco 
Penso em encerrar minha conta"
-1,Não sei mais o que fazer para cancelar a compra . Estou pensando  em desistir banco
-1,"Estou bem insatisfeita com o lance do cartão Mastercard, cobraram juros sobre a anuidade que não paguei."
-1,Liguei na sexta para verificar sobre essa cobrança do pacote de serviços. Fiquei muito chateada com o atendimento q recebi.
-1,Gostaria de esclarecimentos a respeito da anuidade do meu cartão de crédito... Estou muito insatisfeita
-1,Estou chateada porque sou uma excelente cliente do BB e este mês você não cuidou de mim a contento.
-1,"E a ordem de pagamento para o exterior ? ate agora nada? me informaram no banco que seria 5 dias úteis, foi dia 25/04... Meu marido é holandes, ele ta muito decepcionado com o BB,primeiro o cartão dele nunca chegava..."
